loc_x,loc_y,loc_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,t,t_total,tick
-552.246216,1082.352295,228.389145,440.42337,407.468597,0.0,-6.842649,7.440036,0.0,0.110088,2.696976,27
-518.095215,1113.964966,228.389145,153.021484,141.669525,0.0,-2928.581299,-2708.451904,0.0,0.098137,2.795113,28
-321.285095,1301.359741,228.389145,0.0,0.0,0.0,0.0,0.0,0.0,0.099945,0.099945,1
-321.832275,1300.873657,228.389145,-28.945223,-25.713303,0.0,-312.294373,-277.424713,0.0,0.092686,0.192631,2
-333.33667,1290.654297,228.389145,-177.812729,-157.952316,0.0,-1531.161865,-1360.131226,0.0,0.097225,0.289856,3
-364.246643,1263.196533,228.389145,-348.450592,-309.530701,0.0,-1531.120728,-1360.10144,0.0,0.111446,0.401302,4
-400.780426,1230.743042,228.389145,-448.57312,-398.474823,0.0,-1158.377563,-1029.047974,0.0,0.086433,0.487736,5
-450.401764,1186.663818,228.389145,-448.573914,-398.471344,0.0,-0.007173,0.031449,0.0,0.110622,0.598358,6
-493.34613,1148.515869,228.389145,-448.573822,-398.470795,0.0,0.000956,0.005738,0.0,0.095737,0.694096,7
-535.821411,1110.784912,228.389145,-448.575928,-398.472473,0.0,-0.022238,-0.017726,0.0,0.094688,0.788784,8
-588.018921,1064.417725,228.389145,-448.574707,-398.47229,0.0,0.01049,0.001574,0.0,0.116364,0.905148,9
-623.365662,1033.019043,228.389145,-448.575134,-398.470795,0.0,-0.005422,0.018978,0.0,0.078796,0.983944,10
-674.296326,987.776855,228.389145,-448.574493,-398.473572,0.0,0.005645,-0.02446,0.0,0.113537,1.097481,11
-718.079773,948.883606,228.389145,-448.575317,-398.474335,0.0,-0.008441,-0.007816,0.0,0.09761,1.195091,12
-760.411255,911.28009,228.389145,-448.57431,-398.474335,0.0,0.010671,0.0,0.0,0.094372,1.289463,13
-803.2052,873.210999,228.389145,-447.670746,-399.488251,0.0,9.465095,-10.621059,0.0,0.095463,1.384926,14
-852.447449,829.097046,228.389145,-446.545013,-400.747498,0.0,10.216514,-11.428215,0.0,0.110188,1.495113,15
-894.856934,790.999695,228.389145,-446.261841,-401.061401,0.0,2.980247,-3.303678,0.0,0.095016,1.59013,16
-944.438965,746.42511,228.389145,-446.166412,-401.167023,0.0,0.858771,-0.950498,0.0,0.111122,1.701252,17
-987.319824,707.865967,228.389145,-446.14212,-401.192444,0.0,0.252739,-0.264486,0.0,0.096115,1.797367,18
-1028.434448,670.892761,228.389145,-446.137787,-401.200653,0.0,0.047024,-0.08908,0.0,0.092155,1.889523,19
-1071.87793,631.824524,228.389145,-446.132324,-401.205505,0.0,0.056097,-0.04983,0.0,0.097378,1.9869,20
-1120.878418,587.758301,228.389145,-446.130127,-401.204346,0.0,0.020005,0.010558,0.0,0.109837,2.096737,21
-1164.565186,548.470947,228.389145,-446.135101,-401.204712,0.0,-0.050799,-0.00374,0.0,0.097923,2.19466,22
-1205.072266,512.042908,228.389145,-446.129364,-401.207886,0.0,0.063188,-0.034955,0.0,0.090797,2.285458,23
-1249.188354,472.369141,228.389145,-446.129059,-401.206421,0.0,0.003086,0.014814,0.0,0.098885,2.384342,24
-1297.386597,429.024475,228.389145,-446.130463,-401.205933,0.0,-0.012994,0.00452,0.0,0.108032,2.492374,25
-1340.700439,390.072479,228.389145,-446.131866,-401.205414,0.0,-0.01446,0.005344,0.0,0.097084,2.589458,26
-1375.379883,358.885681,228.389145,-101.009537,-90.833229,0.0,3173.556396,2854.013184,0.0,0.108749,2.698208,27
-1376.185303,358.161377,228.389145,0.0,0.0,0.0,1073.59082,965.430847,0.0,0.094086,2.792294,28
-1376.185303,358.161377,228.389145,0.0,0.0,0.0,0.0,0.0,0.0,0.093006,2.8853,29
-1376.185303,358.161377,228.389145,0.0,0.0,0.0,0.0,0.0,0.0,0.115578,3.000877,30
-1163.289307,1336.093506,228.406631,0.0,0.0,0.0,0.0,0.0,0.0,0.100479,0.100479,1
-1163.258667,1328.797729,228.406631,0.649569,-154.609985,0.0,6.973002,-1659.708496,0.0,0.093155,0.193634,2
-1163.147339,1302.204346,228.406631,1.477831,-353.405243,0.0,8.5334,-2048.144287,0.0,0.097061,0.290695,3
-1153.58606,1258.450439,228.406631,214.799088,-459.537201,0.0,2120.303711,-1054.897095,0.0,0.100609,0.391304,4
-1120.246948,1211.00647,228.406631,379.395935,-464.822113,0.0,1655.720459,-53.162243,0.0,0.099411,0.490715,5
-1074.932617,1161.177979,228.406631,414.295868,-434.004395,0.0,310.845612,274.486267,0.0,0.112274,0.602989,6
-1035.014648,1120.42627,228.406631,422.315247,-426.199646,0.0,84.345688,82.088272,0.0,0.095078,0.698067,7
-997.061951,1080.063232,228.406631,356.855896,-482.339844,0.0,-707.677979,-606.929077,0.0,0.092499,0.790565,8
-991.783569,1027.210938,228.406631,-139.526337,-550.102234,0.0,-5064.752441,-691.402161,0.0,0.098007,0.888573,9
-1024.933105,969.112549,228.406631,-358.704437,-480.970673,0.0,-1952.699341,615.906189,0.0,0.112244,1.000816,10
-1062.664551,924.975403,228.406631,-403.36142,-444.182434,0.0,-461.28772,380.006927,0.0,0.096809,1.097626,11
-1111.807251,900.429688,228.406631,-575.220703,-170.641006,0.0,-1859.189453,2959.196533,0.0,0.092438,1.190063,12
-1169.575195,891.49292,228.406631,-597.42865,-55.510349,0.0,-227.676178,1180.321167,0.0,0.097542,1.287605,13
-1237.670532,888.28009,228.406631,-599.786316,-16.106306,0.0,-20.746828,346.745026,0.0,0.11364,1.401245,14
-1295.350342,887.349365,228.406631,-599.962036,-6.796921,0.0,-1.827646,96.825882,0.0,0.096146,1.497391,15
-1349.165039,866.152283,228.406631,-514.660095,-308.419495,0.0,877.536743,-3102.91748,0.0,0.097206,1.594597,16
-1382.130005,823.474121,228.406631,-221.567261,-557.592041,0.0,3164.958252,-2690.685791,0.0,0.092606,1.687202,17
-1386.908936,754.654846,228.406631,57.909058,-597.198059,0.0,2412.507813,-341.888824,0.0,0.115845,1.803047,18
-1374.536377,700.962891,228.406631,227.837875,-555.058777,0.0,1843.47876,457.149475,0.0,0.092178,1.895226,19
-1337.513672,658.480286,228.406631,457.338104,-388.384918,0.0,2427.261719,1762.791626,0.0,0.094551,1.989777,20
-1280.685913,621.48407,228.406631,522.563965,-294.835327,0.0,576.40802,826.707947,0.0,0.113159,2.102936,21
-1229.519775,595.825867,228.406631,544.422119,-252.192505,0.0,229.071075,446.892151,0.0,0.095421,2.198357,22
-1179.106934,574.866943,228.406631,559.251404,-217.346985,0.0,162.966721,382.935516,0.0,0.090996,2.289352,23
-1123.027466,554.365051,228.406631,565.268982,-201.17038,0.0,60.467342,162.549835,0.0,0.099518,2.38887,24
-1058.474854,531.856201,228.406631,567.110718,-195.91803,0.0,16.163374,46.095482,0.0,0.113945,2.502815,25
-1014.440063,494.91507,228.406631,387.589874,-458.011414,0.0,-1857.448364,-2711.801758,0.0,0.096649,2.599464,26
-1002.174866,442.124969,228.406631,-3.54622,-599.988831,0.0,-4211.187012,-1528.607178,0.0,0.09288,2.692345,27
-1015.011719,385.236237,228.406631,-191.013901,-568.783386,0.0,-1922.522827,320.018768,0.0,0.097511,2.789856,28
-1052.154541,331.629761,228.406631,-464.126038,-380.249603,0.0,-2463.346436,1700.488525,0.0,0.11087,2.900726,29
-1104.009521,302.996155,228.406631,-546.935303,-246.706573,0.0,-837.046021,1349.869019,0.0,0.09893,2.999657,30
-1155.171387,282.315063,228.406631,-558.487793,-219.29187,0.0,-125.608292,298.0755,0.0,0.091972,3.091629,31
-1209.72229,260.783356,228.406631,-557.760742,-221.140182,0.0,7.438027,-18.908991,0.0,0.097748,3.189377,32
-1272.454712,235.8293,228.406631,-557.398926,-222.055069,0.0,3.215622,-8.131001,0.0,0.112518,3.301895,33
-1327.137939,214.027328,228.406631,-557.311096,-222.276871,0.0,0.895109,-2.260477,0.0,0.098122,3.400017,34
-1375.105347,185.689713,228.406631,-439.558838,-408.398621,0.0,1254.696655,-1983.200562,0.0,0.093849,3.493866,35
-1395.460571,133.825775,228.406631,-48.057072,-598.072388,0.0,4023.437256,-1949.264526,0.0,0.097305,3.591171,36
-1380.950073,68.729019,228.406631,298.560608,-519.373657,0.0,3064.544434,695.797668,0.0,0.113106,3.704277,37
-1339.802246,30.118673,228.406631,489.323364,-347.2211,0.0,2016.423828,1819.708008,0.0,0.094604,3.798882,38
-1291.845581,2.640575,228.406631,533.290588,-274.957367,0.0,476.97998,783.955627,0.0,0.092178,3.89106,39
-1239.533936,-22.166348,228.406631,545.925232,-248.930573,0.0,130.933594,269.717255,0.0,0.096497,3.987556,40
-1178.936035,-50.727112,228.406631,534.567139,-272.46109,0.0,-101.709915,-210.712036,0.0,0.111671,4.099228,41
-1129.643555,-79.436356,228.406631,508.274933,-318.840179,0.0,-276.445679,-487.646393,0.0,0.095108,4.194336,42
-1082.27124,-111.123566,228.406631,493.977234,-340.56424,0.0,-150.512253,-228.689743,0.0,0.094994,4.28933,43
-1026.587036,-150.434433,228.406631,488.420044,-348.492218,0.0,-48.914913,-69.782822,0.0,0.113609,4.402939,44
-979.525879,-184.200974,228.406631,487.08609,-350.353699,0.0,-13.818383,-19.283016,0.0,0.096535,4.499474,45
-934.496216,-216.645233,228.406631,486.673523,-350.923859,0.0,-4.460244,-6.163972,0.0,0.092499,4.591972,46
-915.73175,-263.021973,228.406631,-0.518032,-532.392883,0.0,-5107.756348,-1902.536255,0.0,0.095383,4.687355,47
-936.935486,-326.113129,228.406631,-268.927277,-536.356018,0.0,-2359.394775,-34.837101,0.0,0.113762,4.801117,48
-966.172546,-374.896027,228.406631,-325.653625,-503.935516,0.0,-598.16864,341.868073,0.0,0.094833,4.89595,49
-997.204285,-420.513306,228.406631,-342.79895,-492.432129,0.0,-186.449188,125.095161,0.0,0.091957,4.987907,50
-1042.676758,-457.607208,228.406631,-534.417908,-272.758545,0.0,-1930.505737,2213.147949,0.0,0.099258,5.087166,51
-1103.904419,-477.773071,228.406631,-581.832947,-146.539856,0.0,-440.577332,1172.815552,0.0,0.10762,5.194786,52
-1162.357056,-489.915863,228.406631,-589.618591,-111.137154,0.0,-78.233673,355.74234,0.0,0.099518,5.294304,53
-1218.11853,-499.719696,228.406631,-591.494995,-100.652847,0.0,-19.887119,111.118217,0.0,0.094353,5.388657,54
-1276.416626,-512.243103,228.406631,-562.319763,-209.280487,0.0,292.560333,-1089.28479,0.0,0.099724,5.48838,55
-1329.014038,-552.267395,228.406631,-423.95282,-424.57901,0.0,1248.865967,-1943.231567,0.0,0.110794,5.599174,56
-1366.947632,-596.506775,228.406631,-374.944946,-468.42218,0.0,504.362427,-451.210114,0.0,0.097168,5.696342,57
-1374.020264,-647.649658,228.406631,168.099915,-455.386627,0.0,4962.558594,119.124031,0.0,0.109428,5.805771,58
-1341.584106,-690.891174,228.406631,414.394287,-433.907043,0.0,2557.013428,222.999756,0.0,0.096321,5.902092,59
-1300.154053,-727.552979,228.406631,464.234894,-380.117279,0.0,540.250427,583.057556,0.0,0.092255,5.994347,60
-1246.760376,-767.556885,228.406631,491.481873,-344.159241,0.0,245.013443,323.346039,0.0,0.111206,6.105553,61
-1199.669312,-797.807373,228.406631,512.577698,-311.868652,0.0,226.107773,346.094696,0.0,0.0933,6.198853,62
-1150.664917,-825.765808,228.406631,525.348267,-289.845947,0.0,135.810471,234.203644,0.0,0.094032,6.292885,63
-1092.469238,-857.01593,228.406631,530.196655,-280.879089,0.0,44.03326,81.437363,0.0,0.110107,6.402992,64
-1042.321777,-883.010376,228.406631,534.975159,-271.667603,0.0,50.755917,97.841812,0.0,0.094147,6.497139,65
-990.97168,-908.376343,228.406631,539.341064,-262.892731,0.0,45.735935,91.922951,0.0,0.095459,6.592598,66
-944.209045,-942.110352,228.406631,398.581421,-448.4776,0.0,-1446.237183,-1906.794678,0.0,0.097328,6.689926,67
-614.363953,-939.31842,228.406631,59.075821,566.455933,0.0,576.515991,5527.995605,0.0,0.10247,0.10247,1
-616.459412,-884.793518,228.406631,-62.23674,596.761963,0.0,-1332.161499,332.797577,0.0,0.091064,0.193535,2
-626.865479,-828.431335,228.406631,-191.250488,568.702576,0.0,-1347.095459,-292.98175,0.0,0.095772,0.289307,3
-668.398987,-777.306824,228.406631,-480.934143,338.671173,0.0,-2596.199463,-2061.584717,0.0,0.11158,0.400887,4
-727.573669,-764.615723,228.406631,-599.737549,17.71106,0.0,-1165.03064,-3147.455078,0.0,0.101974,0.502861,5
-783.149963,-769.798523,228.406631,-593.361328,-89.013588,0.0,68.47554,-1146.137939,0.0,0.093117,0.595978,6
-841.390686,-781.060791,228.406631,-586.849854,-124.926453,0.0,65.849243,-363.179626,0.0,0.098885,0.694862,7
-906.908997,-791.212952,228.406631,-599.489319,24.734404,0.0,-113.806419,1347.554321,0.0,0.111061,0.805923,8
-963.144226,-774.960693,228.406631,-554.872192,228.290207,0.0,455.5625,2078.403564,0.0,0.097939,0.903862,9
-1001.143066,-734.906372,228.406631,-318.568298,508.441772,0.0,2531.700439,3001.473389,0.0,0.093338,0.9972,10
-1023.766235,-682.743164,228.406631,-200.449448,565.524292,0.0,1244.439697,601.392151,0.0,0.094917,1.092117,11
-1034.563477,-616.247131,228.406631,62.21294,596.764709,0.0,2309.187988,274.649139,0.0,0.113747,1.205864,12
-1015.274475,-562.846863,228.406631,319.156342,499.295563,0.0,2684.582275,-1018.371948,0.0,0.095711,1.301575,13
-968.994446,-528.107971,228.406631,531.744568,277.932617,0.0,2186.297607,-2276.538574,0.0,0.097237,1.398811,14
-915.629944,-516.47876,228.406631,599.363403,-27.663645,0.0,729.099731,-3295.089844,0.0,0.092743,1.491554,15
-863.417297,-540.745239,228.406631,430.697357,-410.514862,0.0,-1689.005737,-3833.835693,0.0,0.099861,1.591415,16
-830.728882,-597.102661,228.406631,230.527069,-553.946045,0.0,-1833.453491,-1313.753418,0.0,0.109177,1.700592,17
-812.338562,-652.968506,228.406631,168.750793,-575.781006,0.0,-629.98053,-222.668015,0.0,0.098061,1.798653,18
-797.28418,-709.112854,228.406631,149.404907,-581.100525,0.0,-199.693176,-54.909435,0.0,0.096878,1.895531,19
-784.928711,-766.410156,228.406631,49.630112,-597.943176,0.0,-1019.146057,-172.038651,0.0,0.0979,1.993431,20
-806.787476,-825.861206,228.406631,-392.527344,-436.356934,0.0,-3991.62915,1458.739014,0.0,0.110771,2.104202,21
-855.009827,-856.003845,228.406631,-544.950317,-251.054901,0.0,-1600.062744,1945.211304,0.0,0.095261,2.199463,22
-908.47522,-870.151489,228.406631,-599.684082,-19.421743,0.0,-588.086243,2488.779541,0.0,0.093071,2.292534,23
-965.297302,-856.110779,228.406631,-560.059143,215.253815,0.0,404.117645,2393.354736,0.0,0.098053,2.390587,24
-1009.068604,-806.959045,228.406631,-289.523956,525.523621,0.0,2423.096191,2778.986084,0.0,0.111649,2.502235,25
-1039.865234,-757.472107,228.406631,-396.612549,450.219849,0.0,-1095.047241,-770.027771,0.0,0.097794,2.600029,26
-1087.661011,-732.814514,228.406631,-586.539795,126.370888,0.0,-2058.898682,-3510.671631,0.0,0.092247,2.692276,27
-1146.162964,-732.811096,228.406631,-597.216919,-57.741539,0.0,-109.180214,-1882.663696,0.0,0.097794,2.79007,28
-1211.775513,-745.551025,228.406631,-564.354614,-203.727234,0.0,294.236481,-1307.099976,0.0,0.111687,2.901756,29
-1256.243286,-782.060547,228.406631,-341.825592,-473.876953,0.0,2281.013916,-2769.145508,0.0,0.097557,2.999313,30
-1267.874756,-833.199585,228.406631,34.607193,-572.558289,0.0,4179.213867,-1095.575073,0.0,0.090073,3.089386,31
-1230.480225,-882.081116,228.406631,492.023163,-240.966843,0.0,4009.524658,2906.597412,0.0,0.114082,3.203468,32
-1175.034302,-889.339905,228.406631,599.94873,7.659142,0.0,1132.859741,2609.746582,0.0,0.095268,3.298737,33
-1120.150513,-877.796326,228.406631,541.384521,258.657837,0.0,-619.192383,2653.779053,0.0,0.094582,3.393318,34
-1075.066284,-837.890564,228.406631,396.972717,449.903046,0.0,-1432.337769,1896.85144,0.0,0.100822,3.494141,35
-1053.946533,-786.334656,228.406631,88.608017,593.419983,0.0,-3255.575928,1515.187378,0.0,0.094719,3.58886,36
-1057.571655,-716.759583,228.406631,-84.069115,594.081238,0.0,-1483.361938,5.68043,0.0,0.116409,3.705269,37
-1068.088745,-660.685791,228.406631,-122.589378,587.341919,0.0,-405.04837,-70.865303,0.0,0.0951,3.800369,38
-1071.846436,-604.059387,228.406631,87.046837,593.65155,0.0,2193.807373,66.029221,0.0,0.095558,3.895927,39
-1049.771484,-542.821167,228.406631,254.571152,543.316711,0.0,1539.813965,-462.656952,0.0,0.108795,4.004723,40
-1021.527893,-490.180573,228.406631,295.789856,522.024231,0.0,413.89856,-213.808929,0.0,0.099586,4.104309,41
-992.078003,-443.285339,228.406631,380.279694,464.096954,0.0,913.641785,-626.404114,0.0,0.092476,4.196785,42
-942.944458,-411.266724,228.406631,542.978455,255.291931,0.0,1654.659546,-2123.563965,0.0,0.098328,4.295113,43
-880.771118,-389.443939,228.406631,574.759644,172.199524,0.0,289.179047,-756.063049,0.0,0.109901,4.405014,44
-822.233459,-395.82843,228.406631,575.815002,-168.630219,0.0,10.657011,-3441.697754,0.0,0.09903,4.504044,45
-769.651001,-413.311401,228.406631,589.587952,-111.291748,0.0,148.641251,618.811707,0.0,0.092659,4.596703,46
-710.276367,-412.342682,228.406631,596.57251,64.041115,0.0,70.378227,1766.699585,0.0,0.099243,4.695946,47
-655.470459,-378.774536,228.406631,434.57605,413.693085,0.0,-1490.153687,3216.336914,0.0,0.108711,4.804657,48
-625.219055,-326.098419,228.406631,141.304947,583.123962,0.0,-2836.45459,1638.698608,0.0,0.103394,4.908051,49
-623.971252,-271.005066,228.406631,-46.265762,598.213257,0.0,-2035.878418,163.778076,0.0,0.092133,5.000183,50
-632.74884,-213.875259,228.406631,-111.112717,589.621765,0.0,-672.917419,-89.153984,0.0,0.096367,5.09655,51
-644.382324,-159.153915,228.406631,-130.939774,585.537842,0.0,-212.630661,-43.797089,0.0,0.093246,5.189796,52
-679.788452,-99.91629,228.406631,-417.483276,430.937225,0.0,-2447.880615,-1320.720337,0.0,0.117058,5.306854,53
-724.33313,-63.715195,228.406631,-485.100403,353.09671,0.0,-706.079651,-812.835571,0.0,0.095764,5.402618,54
-773.963318,-30.455078,228.406631,-504.113037,325.377747,0.0,-190.886551,-278.297974,0.0,0.099602,5.50222,55
-821.580994,-0.473572,228.406631,-509.36026,317.100616,0.0,-55.943062,-88.2463,0.0,0.093796,5.596016,56
-870.266663,29.58663,228.406631,-511.051819,314.36438,0.0,-17.740118,-28.696112,0.0,0.095352,5.691368,57
-928.649841,65.395866,228.406631,-511.639008,313.409515,0.0,-5.144652,-8.366043,0.0,0.114136,5.805504,58
-968.154907,107.46109,228.406631,-311.960205,512.523682,0.0,2045.6698,2039.885254,0.0,0.09761,5.903114,59
-989.565247,157.101028,228.406631,-201.509155,565.149902,0.0,1224.170532,583.276184,0.0,0.090225,5.99334,60
-1003.679138,222.854202,228.406631,12.240551,599.875183,0.0,1891.47998,307.285431,0.0,0.113007,6.106346,61
-988.639587,277.98587,228.406631,221.842194,557.482727,0.0,2191.171387,-443.169891,0.0,0.095657,6.202003,62
-962.103088,327.568848,228.406631,363.999878,476.972992,0.0,1510.938354,-855.706482,0.0,0.094086,6.296089,63
-915.208679,359.885651,228.406631,537.989136,265.645386,0.0,1820.622681,-2211.331055,0.0,0.095566,6.391655,64
-849.361084,368.676727,228.406631,591.948303,-97.974113,0.0,475.560516,-3204.702637,0.0,0.113464,6.505119,65
-807.501953,334.290192,228.406631,356.786743,-482.392303,0.0,-2479.734131,-4053.616943,0.0,0.094833,6.599953,66
-787.557861,283.471985,228.406631,64.185608,-592.508606,0.0,-3157.047852,-1188.110352,0.0,0.092682,6.692635,67
-809.090393,222.095993,228.406631,-388.922974,-438.975525,0.0,-3988.037109,1351.322021,0.0,0.113617,6.806252,68
-855.653137,192.330658,228.406631,-542.559509,-256.183899,0.0,-1659.588623,1974.523193,0.0,0.092575,6.898827,69
-912.32959,186.753693,228.406631,-592.958435,91.662086,0.0,-519.984863,3588.859375,0.0,0.096924,6.99575,70
-957.27063,215.775909,228.406631,-392.715668,453.623291,0.0,2152.035156,3890.044189,0.0,0.093048,7.088799,71
-988.56488,278.046844,228.406631,-208.828125,562.486328,0.0,1576.97644,933.583862,0.0,0.116608,7.205406,72
